id,name,address,city,postal_code,stars,review_count,is_open,categories
13818,"""Five Guys""","""9749 Northlake Centre Pkwy""",Charlotte,28216,4,38,1,American (New);Burgers;Restaurants;Fast Food
13819,"""Subway""","""19 Inglis Street""",Inverness,IV1 1HN,3.5,5,1,Cafes;Coffee & Tea;Food;Restaurants
13820,"""Taste""","""7945 S Rainbow Blvd, Ste B""",Las Vegas,89139,4,74,1,Chinese;Restaurants;Seafood;Szechuan;Cantonese
13821,"""Caffe Siena""","""230 N College St""",Charlotte,28202,3.5,86,1,Food;Breakfast & Brunch;Lounges;Italian;Bars;Steakhouses;Nightlife;Mediterranean;Restaurants;American (Traditional);Coffee & Tea
13822,"""Dairy Queen""","""5936 E McKellips Rd""",Mesa,85215,2.5,17,1,Food;Ice Cream & Frozen Yogurt;Restaurants
13823,"""La Barantine Victoria""","""89 West Bow""",Edinburgh,EH1 2JP,4.5,40,1,Bakeries;Breakfast & Brunch;Tea Rooms;Restaurants;Food;Cafes
13824,"""Popeyes Louisiana Kitchen""","""605 W Craig Rd""",North Las Vegas,89032,2,52,1,Fast Food;Chicken Wings;Restaurants;American (Traditional)
13825,"""NEO COFFEE BAR""","""161 Frederick St, Unit 100""",Toronto,M5A 4P3,4,110,1,Coffee & Tea;Cafes;Restaurants;Bakeries;Desserts;Food;Japanese
13826,"""KFC""","""407 N. Leavitt Road""",Amherst,44001,2.5,5,1,Chicken Wings;Fast Food;Restaurants
13827,"""Pizza Patron""","""6815-6915 N 19th Ave""",Phoenix,85015,4,4,1,Restaurants;Pizza;Food
13828,"""Barley's Brew Pub""","""4500 E Sunset Rd""",Henderson,89014,3,147,1,Casinos;American (Traditional);Arts & Entertainment;Food;Breweries;Restaurants
13829,"""Spirit Organic Cafe""","""694 S Cooper Rd, Ste A1""",Gilbert,85233,4.5,38,1,Coffee & Tea;Trainers;Vegetarian;Vegan;Nutritionists;Active Life;Specialty Food;Food;Fitness & Instruction;Organic Stores;Restaurants;Health Markets;Live/Raw Food;Breakfast & Brunch;Health & Medical;Juice Bars & Smoothies
13830,"""The Cheesecake Factory""","""505 S Grand Central Pkwy, Ste 3201""",Las Vegas,89106,3,229,1,Seafood;Desserts;Breakfast & Brunch;American (New);Restaurants;Food;American (Traditional)
13831,"""SoCal Fish Taco Company""","""219 N Gilbert Rd""",Gilbert,85234,4,335,1,Specialty Food;Tacos;Mexican;Seafood;Restaurants;Salad;Seafood Markets;Fish & Chips;Food
13832,"""Rocco's NY Pizzeria""","""6870 S Rainbow Blvd""",Las Vegas,89118,3.5,211,1,Food;Pasta Shops;Pizza;Italian;Restaurants;Specialty Food
13833,"""Chick-fil-A""","""120 E Taylor St""",Phoenix,85004,3,12,1,Caterers;Event Planning & Services;Restaurants;Fast Food
13834,"""Subway""","""118 Boulder Hwy""",Henderson,89015,2,9,1,Restaurants;Sandwiches;Fast Food
13835,"""La Mer Rouge""","""1904 Boulevard Thimens""",Saint-Laurent,H4R 2K2,4.5,3,1,Food;Seafood;Mediterranean;Seafood Markets;Restaurants;Specialty Food;Halal
13836,"""In-N-Out Burger""","""51 N Nellis""",Las Vegas,89110,4,63,1,Fast Food;Restaurants;Burgers
13837,"""B Montréal""","""1207-A Rue Rachel E""",Montréal,H2J 2J8,4.5,3,1,Juice Bars & Smoothies;Restaurants;Food;Coffee & Tea;Delis;Sandwiches
13838,"""Labella Bean""","""609 Washington Ave, Ste 1""",Bridgeville,15017,4,37,1,Restaurants;Sandwiches;Food;Coffee & Tea
13839,"""Potatoland""","""82 S Clerk St""",Edinburgh,EH8 9PT,3.5,11,1,Fast Food;Restaurants
13840,"""La Pizza""","""3655 Las Vegas Blvd S""",Las Vegas,89109,3.5,57,1,Restaurants;Food Stands;Pizza
13841,"""Greggs""","""74 Nicolson Street""",Edinburgh,EH8 9DT,4,9,1,Fast Food;Restaurants;Food;Bakeries
13842,"""Circle K""","""8227 W Olive Ave""",Peoria,85345,4.5,3,1,Fast Food;Restaurants
13843,"""Taco Bell""","""10917 Carolina Place Pkwy""",Pineville,28134,3.5,17,1,Restaurants;Fast Food;Tex-Mex;Mexican
13844,"""Bubble Republic Tea House""","""4555 Hurontario Street""",Mississauga,L4Z,3,97,1,Food;Restaurants;Tea Rooms;Taiwanese
13845,"""Carl's Jr""","""9040 W Sahara""",Las Vegas,89117,2.5,28,1,Burgers;Fast Food;Restaurants
13846,"""McDonald's""","""4343 Park Rd""",Charlotte,28209,1.5,21,1,Restaurants;Burgers;Fast Food
13847,"""Bob Evans""","""9235 Mentor Ave""",Mentor,44060,2.5,15,1,Restaurants;Comfort Food;Hotels & Travel;Salad;American (Traditional);Breakfast & Brunch;American (New);Bed & Breakfast
13848,"""My Big Fat Greek Express""","""7700 W Arrowhead Towne Center Rd""",Glendale,85308,4,12,1,Greek;Food;Restaurants
13849,"""Mexicasa Restaurant and Grill""","""4475 Hwy 49 S, Ste 200""",Harrisburg,28075,3,44,1,Mexican;Food;Salad;Desserts;Restaurants
13850,"""McDonald's""","""1890 Avenue Rd""",North York,M5M 3Z8,2.5,3,1,Fast Food;Burgers;Restaurants
13851,"""Panda Express""","""3475 S Las Vegas Blvd""",Las Vegas,89109,2.5,10,1,Restaurants;Fast Food;Chinese
13852,"""Del Taco""","""3785 Las Vegas Blvd S""",Las Vegas,89109,3,39,1,Mexican;Restaurants;Fast Food
13853,"""Subway""","""6885 Aliante Pkwy, Ste 108-B""",North Las Vegas,89084,2,7,1,Sandwiches;Restaurants;Fast Food
13854,"""Wendy's""","""4915 E Chandler Blvd""",Phoenix,85048,2.5,20,1,Fast Food;Food;Burgers;Restaurants
13855,"""Cherubs Cafe and Candy Bouquet""","""23 N Main St""",Belmont,28012,4.5,14,1,Restaurants;Sandwiches;Food;Cafes;Desserts
13856,"""St. Louis Bar & Grill""","""90 Edgeley Blvd, Unit 106""",Vaughan,L4K 5W7,4,28,1,Comfort Food;Chicken Wings;Sports Bars;Canadian (New);Bars;American (Traditional);Restaurants;American (New);Nightlife
13857,"""Local Eats""","""6348 S Higley Rd""",Gilbert,85298,4.5,154,1,Pizza;Salad;Fast Food;Sandwiches;Restaurants
13858,"""In Forno Pizza""","""35840 Chester Rd""",Avon,44011,5,123,1,Pizza;Restaurants;Salad;Desserts;Food
13859,"""Pak Sweets""","""400 Dundas Street E""",Mississauga,L5A 1X5,4.5,10,1,Event Planning & Services;Caterers;Pakistani;Halal;Food;Indian;Restaurants;Desserts
13860,"""Field Trip Cafe""","""3 Westmoreland Avenue""",Toronto,M6H,4.5,30,1,Food;Restaurants;Cafes;Beer;Wine & Spirits;Coffee & Tea
13861,"""Gong Cha Tea""","""3636 Steeles Avenue E""",Markham,L3R 1K9,3.5,106,1,Food;Restaurants;Tea Rooms;Asian Fusion;Juice Bars & Smoothies;Coffee & Tea
13862,"""Big Bite Burgerz""","""420 Dawes Road""",Toronto,M4B 2E8,3,3,1,Fast Food;Burgers;Restaurants;Greek
13863,"""Homestyle Fish & Chips""","""1250 Eglinton Avenue W""",Mississauga,L5V 1N3,4,34,1,Fish & Chips;Seafood;Restaurants
13864,"""Subway""","""700 King Street W, Unit 1""",Toronto,M5V 2Y6,3,5,1,Restaurants;Fast Food;Sandwiches
13865,"""Die Zirbelstube""","""Schillerstr. 23""",Stuttgart,70173,5,21,1,French;Specialty Food;International;Food;Restaurants
13866,"""Basha - Sherbrooke""","""666 Rue Sherbrooke O""",Montréal,H3A 1E7,2.5,12,1,Fast Food;Lebanese;Middle Eastern;Restaurants
13867,"""Kale Personal Chef Services""","""14362 N Frank Lloyd Wright Blvd, Ste 1000""",Scottsdale,85260,5,3,1,Party & Event Planning;Education;Food Delivery Services;Cooking Schools;Nutritionists;Vegetarian;Event Planning & Services;Restaurants;Caterers;Arts & Crafts;Food;Specialty Food;Personal Chefs;Cooking Classes;Gluten-Free;Health & Medical;Shopping;Specialty Schools
13868,"""Cartel Coffee Lab""","""225 W University Dr, Ste 101""",Tempe,85281,4,654,1,Sandwiches;Restaurants;Breakfast & Brunch;Coffee Roasteries;Food;Coffee & Tea
13869,"""Freshii""","""140 Spadina Avenue""",Toronto,M5V 2L4,3,38,1,Restaurants;Food;Soup;Juice Bars & Smoothies;Sandwiches
13870,"""Alley Cat Oyster Bar""","""1056 Old River Rd""",Cleveland,44113,3.5,268,1,Seafood;Restaurants;American (New)
13871,"""Steak 'n Shake""","""410 Clairton Blvd""",Pleasant Hills,15236,2,27,1,American (New);Sandwiches;Restaurants;Fast Food;Breakfast & Brunch;Burgers
13872,"""Firehouse Subs""","""6232 Mayfield Rd""",Mayfield Heights,44124,4,23,1,Delis;Sandwiches;Restaurants;Fast Food
13873,"""KFC""","""4915 Baum Blvd.""",Pittsburgh,15213,2.5,13,1,Restaurants;Fast Food;Chicken Wings
13874,"""Subway""","""14458 Cedar Rd""",Cleveland,44121,3,4,1,Restaurants;Fast Food;Sandwiches
13875,"""Panda Express""","""4720 Blue Diamond Rd, Ste 1040""",Las Vegas,89139,2.5,54,1,Fast Food;Chinese;Restaurants
13876,"""McDonald's""","""250 Summit Park Dr""",Pittsburgh,15275,1,5,1,Fast Food;Restaurants;Burgers
13877,"""Café 52""","""5271 Rue Saint-Denis""",Montréal,H2J 2M4,3.5,3,1,Cafes;Food;Coffee & Tea;Restaurants
13878,"""Giovanni's Meats & Deli""","""5716 Mayfield Rd""",Cleveland,44124,4.5,16,1,Delis;Local Services;Specialty Food;Meat Shops;Restaurants;Knife Sharpening;Food
13879,"""Cuban Foods Bakery & Restaurant""","""10649 N 43rd Ave""",Phoenix,85029,4.5,200,1,Restaurants;Specialty Food;Ethnic Food;Bakeries;Food;Mexican;Cuban
13880,"""Secrets Bar & Grill""","""633 Mcgowan Ave""",West Mifflin,15122,3.5,7,1,American (Traditional);Cheesesteaks;Nightlife;Dive Bars;Restaurants;Food;Pubs;Beer;Wine & Spirits;Bars
13881,"""Thai Express""","""1510 Dundas Street E""",Mississauga,L4X 1L4,1.5,7,1,Food;Thai;Restaurants
13882,"""The Liberty Kitchen""","""3600 N 2nd Ave""",Phoenix,85013,4,27,1,American (New);Comfort Food;Soul Food;Restaurants;Gastropubs
13883,"""Taco Bell""","""1109 E. Twain""",Las Vegas,89109,3,16,1,Tex-Mex;Mexican;Restaurants;Fast Food
13884,"""Taco Bell""","""1329 E Franklin Blvd""",Gastonia,28054,1.5,10,1,Fast Food;Mexican;Tex-Mex;Restaurants
13885,"""Local Tavern's Fish Bar""","""11 Chester St""",Painesville,44077,3.5,39,1,Restaurants;Sushi Bars;Seafood
13886,"""Dirt Dog""","""8390 S Rainbow Blvd, Ste 100""",Las Vegas,89139,4.5,631,1,Restaurants;Gastropubs;Desserts;American (New);Street Vendors;American (Traditional);Hot Dogs;Food
13887,"""MOD Pizza""","""10893 N Scottsdale Rd, Ste 101""",Scottsdale,85254,4,48,1,Pizza;Fast Food;Restaurants
13888,"""Jersey Mike's Subs""","""10392 North Scottsdale Rd, Ste 104""",Scottsdale,85254,3.5,38,1,Restaurants;Fast Food;Delis;Sandwiches
13889,"""Subway""","""1945 W Dunlap Ave, Ste 7""",Phoenix,85021,2.5,10,1,Sandwiches;Restaurants;Fast Food
13890,"""Cafe Voltaire""","""36-38 Blair Street""",Edinburgh,EH1 1QR,4,3,1,Cocktail Bars;Coffee & Tea;Restaurants;Pizza;Bars;Nightlife;Food
13891,"""Nordsee""","""Breuningerland, Heinkelstr. 1""",Ludwigsburg,71634,5,3,1,Fischbroetchen;Fishmonger;Restaurants;Food
13892,"""Chompie's Deli""","""1160 E University Dr""",Tempe,85281,3.5,575,1,Breakfast & Brunch;Caterers;Food;Delis;Restaurants;Event Planning & Services;Bakeries;Bagels
13893,"""Ventito Bakery""","""36840 Detroit Rd""",Avon,44011,4.5,10,1,Restaurants;Gluten-Free;Custom Cakes;Macarons;Specialty Food;Bakeries;Cupcakes;Food
13894,"""Brownie's Market""","""5260 E Lake Rd""",Sheffield Lake,44054,4,4,1,Delis;Convenience Stores;Food;Restaurants
13895,"""McDonald's""","""15500 Broadway Ave""",Maple Heights,44137,1.5,6,1,Fast Food;Burgers;Restaurants
13896,"""Burger King""","""3400 E Sky Harbor Blvd""",Phoenix,85073,2,8,1,Fast Food;Restaurants;Burgers
13897,"""Aroma Espresso Bar""","""220 Yonge Street, Unit  1""",Toronto,M5B 2L7,3,17,1,Cafes;Restaurants;Fast Food;Breakfast & Brunch
13898,"""Overlook Grill""","""The Cosmopolitan Of Las Vegas, 3708 Las Vegas Blvd S""",Las Vegas,89109,3.5,136,1,Restaurants;Breakfast & Brunch;Seafood;American (Traditional)
13899,"""Subway""","""45 Carlton Street, Unit 7""",Toronto,M5B 2H9,1.5,5,1,Restaurants;Sandwiches;Fast Food
13900,"""Arizona BBQ Company""","""1534 E Ray Rd, Ste 110""",Gilbert,85296,4.5,56,1,Tacos;Restaurants;Desserts;Nightlife;Food;Barbeque;Bars;Mexican
13901,"""Pizza Nova""","""4198 Sheppard Ave E""",Toronto,M1S 1T3,1.5,3,1,Pizza;Food;Restaurants
13902,"""Indian Sweet Master""","""503 Ray Lawson Boulevard, Suite 7""",Brampton,L6Y 3T8,3,28,1,Desserts;Food;Delicatessen;Restaurants;Indian
13903,"""583 Bistro""","""583 Dover Center Rd""",Bay Village,44140,4.5,13,1,Beer;Wine & Spirits;Diners;Cocktail Bars;Restaurants;Soup;Bars;Desserts;American (New);Nightlife;Food;Sandwiches
13904,"""Wendy's""","""4305 Kent Rd""",Stow,44224,2.5,4,1,Fast Food;Restaurants;Burgers
13905,"""Southern Accent Express""","""3655 St Clair Avenue E""",Scarborough,M1M 1T1,3.5,15,1,Cajun/Creole;Seafood;Restaurants
13906,"""Waldo's Tacos""","""11808 N 91st Ave""",Peoria,85345,4.5,59,1,Food Trucks;Restaurants;Mexican;Food
13907,"""Arby's""","""1911 S Braddock Ave""",Pittsburgh,15218,1.5,3,1,Sandwiches;Fast Food;Restaurants
13908,"""Shaughnessy Café""","""1455 Rue Lambert Closse""",Montréal,H3H 1Z5,4.5,20,1,Coffee & Tea;Food;Restaurants;Cafes
13909,"""Panda Express""","""21085 Center Ridge Rd""",Fairview Park,44126,3,6,1,Restaurants;Fast Food;Chinese
13910,"""Pronto""","""Stuttgarter Str. 50""",Schwieberdingen,71701,3,3,1,Event Planning & Services;Food Delivery Services;International;Italian;Restaurants;Caterers;Pizza;Food
13911,"""Hogan's Restaurant""","""12998 Keele Street""",King City,L7B 1H8,4,20,1,Seafood;French;Latin American;Restaurants;Caterers;Vegetarian;Italian;Event Planning & Services;Modern European;Canadian (New)
13912,"""Foodie Boy""","""4300 Steeles Avenue E, Suite F28F""",Markham,L3R 0Y5,3.5,9,1,Food;Comfort Food;Imported Food;Health & Medical;Sandwiches;Tea Rooms;Breakfast & Brunch;Fast Food;Coffee & Tea;Chinese;Restaurants;Chiropractors
13913,"""Lolas Cafe & Bar""","""Heugasse 15""",Esslingen,73728,4.5,7,1,Nightlife;German;Pubs;Food;Bars;Restaurants
13914,"""Azienda Cafe""","""622 College Street W""",Toronto,M6G 1B6,3,3,1,Breakfast & Brunch;Food;Coffee & Tea;Restaurants;Cafes
13915,"""Humble Pie 'N' Mash Shop""","""163 Church Street""",Whitby,YO22 4AS,5,8,1,Coffee & Tea;Event Planning & Services;Food;Restaurants;British;Caterers;Steakhouses;Cafes
13916,"""The Tavern of Stow""","""4976 Darrow Rd""",Stow,44224,3.5,35,1,Food;Restaurants;Wraps;Soup;American (Traditional);Italian;Beer;Wine & Spirits
13917,"""Narong's Thai Kitchen""","""4889 E Craig Rd, Ste A""",Las Vegas,89115,4.5,49,1,Fast Food;Thai;Restaurants
13918,"""Jersey Mike's Subs""","""6307-L Burlington Rd""",Stoney Creek,27377,3.5,7,1,Sandwiches;Fast Food;Restaurants;Delis
13919,"""Chez Roger & Denise""","""1677 Rue Laurier Est""",Montréal,H2J 1J3,4.5,7,1,Restaurants;Cafes;Juice Bars & Smoothies;Breakfast & Brunch;Food;Coffee & Tea
13920,"""Istanbul""","""10 Guildhall Street""",Dunfermline,KY12 7NS,3.5,3,1,Restaurants;Fast Food;Food Delivery Services;Kebab;Food
13921,"""Showtime Bistro""","""2761 Markham Road""",Toronto,M1X 0A4,3.5,35,1,Restaurants;Burgers;Steakhouses;American (Traditional);Fast Food;Vegetarian;Halal
13922,"""ChiAm Restaurant""","""6300 W Charleston Blvd, Ste 170""",Las Vegas,89146,3.5,64,1,Restaurants;Fast Food;Chinese;Dim Sum
13923,"""Mantua Corners Bar & Grille""","""11697 State Rt 44""",Mantua,44255,4.5,7,1,Nightlife;Bars;Restaurants;American (Traditional);Comfort Food;Dive Bars;Wine Bars
13924,"""Restaurant La Banane""","""227 Ossington Avenue""",Toronto,M6J 2Z8,4,59,1,French;Bistros;Beer;Wine & Spirits;Seafood;Restaurants;Food
13925,"""Food Lion""","""4001 Sunset Rd W""",Paw Creek,28130,3.5,3,1,Food;Sandwiches;Delis;Restaurants;Grocery
13926,"""Pizza Pizza""","""8601 Warden Avenue, Unit 1B""",Markham,L3R 0B5,3.5,5,1,Fast Food;Restaurants;Pizza;Chicken Wings
13927,"""Smash Ping Pong Lounge""","""672 Queen Street E""",Toronto,M4M 1G8,4,13,1,Mediterranean;Seafood;Bars;Active Life;Event Planning & Services;Lounges;Chicken Wings;Venues & Event Spaces;Restaurants;Nightlife
13928,"""Arby's""","""7095 Engle Rd""",Cleveland,44130,1.5,5,1,Burgers;Restaurants;Fast Food;Sandwiches
13929,"""Tim Hortons""","""201 Avenue de la Gare""",Saint-Sauveur,J0R 1R3,3.5,5,1,Breakfast & Brunch;Sandwiches;Donuts;Food;Coffee & Tea;Restaurants
13930,"""Shish Poulet""","""8195 Newman Boul""",Lasalle,H8N 1Y1,4.5,6,1,Ethnic Food;Lebanese;Restaurants;Specialty Food;Imported Food;Middle Eastern;Food
13931,"""Nekter Juice Bar""","""2832 North Power Rd""",Mesa,85215,4,17,1,Gluten-Free;Food;Restaurants;Acai Bowls;Juice Bars & Smoothies
13932,"""Julioberto's""","""2750 East Thomas Rd""",Phoenix,85016,3.5,24,1,Fast Food;Mexican;Restaurants
13933,"""Aguila's Hidaway""","""1235 N Dysart Ave""",Avondale,85323,2.5,6,1,Dive Bars;Restaurants;Chicken Wings;Sports Bars;Seafood;Dance Clubs;Nightlife;Bars
13934,"""Einstein Bros Bagels""","""725 S Rural Rd""",Tempe,85281,3,36,1,Delis;Bagels;Breakfast & Brunch;Restaurants;Food
13935,"""Firehouse Subs""","""803 W Anthony Dr""",Champaign,61822,3.5,23,1,Delis;Fast Food;Restaurants;Sandwiches
13936,"""Salad and Go""","""910 S Cooper Rd""",Gilbert,85233,4,103,1,Salad;Restaurants;Food;Juice Bars & Smoothies;Vegetarian
13937,"""Pinoy Waffles""","""4300 Steeles Avenue E, 2nd Floor""",Markham,L3R 0Y5,3.5,21,1,Restaurants;Food Stands;Specialty Food;Waffles;Food
13938,"""Chipotle Mexican Grill""","""4400 Sharon Rd, Space G41""",Charlotte,28211,2.5,36,1,Mexican;Restaurants;Fast Food
13939,"""Subway""","""1496 N Higley Rd""",Gilbert,85234,3,4,1,Restaurants;Fast Food;Sandwiches
13940,"""OPA! of Greece Upper Canada Mall""","""17600 Yonge St, Box 8""",Newmarket,L3Y 4Z1,2,3,1,Restaurants;Greek;Fast Food
13941,"""Roses New York""","""13130 Yonge Street, Unit 10""",Richmond Hill,L4E 2T3,2,3,1,Bars;Salad;Hookah Bars;Nightlife;Sports Bars;Pizza;Sandwiches;Persian/Iranian;Fast Food;Restaurants
13942,"""Loftti Cafe""","""7729 S Rainbow Blvd, Ste 9B""",Las Vegas,89139,4.5,180,1,Restaurants;Bubble Tea;Cafes;Sandwiches;Desserts;Shaved Ice;Juice Bars & Smoothies;Coffee & Tea;Food
13943,"""El Pollo Loco""","""5009 S Arizona Mills Cir""",Tempe,85282,3,43,1,Fast Food;Restaurants;Mexican
13944,"""Schlotzsky's""","""9016 N Black Canyon Hwy""",Phoenix,85051,3,33,1,Restaurants;Sandwiches;Delis;Fast Food
13945,"""Nutbar""","""1240 Yonge Street""",Toronto,M4T 1W5,3.5,20,1,Specialty Food;Health Markets;Food;Restaurants;Cafes;Coffee & Tea;Juice Bars & Smoothies
13946,"""McDonald's""","""3218 S McClintock Rd""",Tempe,85282,2,26,1,Burgers;Food;Fast Food;Restaurants
13947,"""Magpie Cafe""","""14 Pier Road""",Whitby,YO21 3PU,4.5,37,1,Coffee & Tea;Fish & Chips;Restaurants;Food;Seafood
13948,"""McDonald's""","""909 N Dobson Rd""",Mesa,85201,1.5,7,1,Burgers;Restaurants;Fast Food
13949,"""KFC""","""2453 South Gilbert Road""",Gilbert,85295,2.5,19,1,Chicken Wings;Restaurants;Fast Food
13950,"""Hot-Star""","""374A Yonge Street""",Toronto,M5B 1S6,3.5,218,1,Chicken Wings;Taiwanese;Restaurants;Food;Fast Food
13951,"""Winking Lizard Tavern""","""25800 Central Pkwy""",Beachwood,44122,3.5,77,1,Nightlife;Bars;Pubs;Sandwiches;Restaurants;Food;Beer;Wine & Spirits;Burgers;Cocktail Bars;American (Traditional)
13952,"""Panera Bread""","""55 Square One Drive Unit #1""",Mississauga,L5B 0E2,3.5,52,1,Bakeries;Sandwiches;Soup;Salad;Bagels;Food;Breakfast & Brunch;Restaurants
13953,"""The Perch Pub & Brewery""","""232 S Wall St""",Chandler,85225,3.5,756,1,Restaurants;Gastropubs;Pubs;Breweries;Bars;Nightlife;Food;Wine Bars
13954,"""Subway""","""30579 Pinetree Rd""",Cleveland,44124,2,3,1,Sandwiches;Fast Food;Restaurants
13955,"""Wing Zone""","""9605 N Tryon St""",Charlotte,28262,2,27,1,Sandwiches;Fast Food;Restaurants;Chicken Wings
13956,"""La Campagnola""","""1714 Avenue Dollard""",Lasalle,H8N 1T8,4.5,24,1,Restaurants;Delis;Food;Italian;Specialty Food;Sandwiches
13957,"""The Coffee Shop""","""3000 E Ray Rd""",Gilbert,85296,4,490,1,Sandwiches;Food;Coffee & Tea;Restaurants;Breakfast & Brunch
13958,"""Sonic Drive-In""","""8539 W Deer Valley Rd""",Peoria,85382,1.5,15,1,Restaurants;Fast Food;American (Traditional)
13959,"""Nora""","""2181 Murray Hill Rd""",Cleveland,44106,4.5,57,1,Restaurants;Desserts;Italian;Salad;Food
13960,"""Taco Bell""","""3104 E. Chandler Heights Road""",Gilbert,85298,2.5,16,1,Fast Food;Mexican;Tex-Mex;Restaurants
13961,"""Mcdonalds""","""6748 E Mckellips Rd""",Mesa,85215,2.5,3,1,Restaurants;Fast Food
13962,"""Lo-lo's Chicken & Waffles""","""3400 E Sky Harbor Blvd""",Phoenix,85034,2.5,79,1,Specialty Food;Food;Restaurants;Ethnic Food;Southern
13963,"""Panera Bread""","""8000 Oak Point Dr""",Amherst,44001,3,12,1,Breakfast & Brunch;Bagels;Salad;Bakeries;Soup;Restaurants;Sandwiches;Cafes;Food
13964,"""Denny's""","""1750 W Chandler Blvd""",Chandler,85224,3,56,1,Fast Food;American (Traditional);Diners;American (New);Breakfast & Brunch;Restaurants
13965,"""Subway""","""3815 E Craig Rd""",North Las Vegas,89030,1.5,12,1,Sandwiches;Fast Food;Restaurants
13966,"""Pan Y Pasteleria San Sebastian""","""8941 N 12th St, Ste 3""",Phoenix,85020,4.5,6,1,Mexican;Food;Bakeries;Restaurants
13967,"""Thee Pitts Again""","""5558 W Bell Rd""",Glendale,85308,3,271,1,Restaurants;Food;Barbeque
13968,"""Sides To Go""","""9828 Valley View Rd""",Macedonia,44056,4.5,39,1,Barbeque;Southern;Food Trucks;Cajun/Creole;Restaurants;Food
13969,"""Komeya Cafe""","""9506 Markham Road, Unit 102""",Markham,L6E 0S5,4,43,1,Restaurants;Ramen;Coffee & Tea;Japanese;Cafes;Food
13970,"""For The Win Board Game Cafe""","""3216 Yonge Street""",Toronto,M4N 2L2,4,46,1,Shopping;Desserts;Cafes;Bars;Food;Restaurants;Bakeries;Hobby Shops;Nightlife;Toy Stores;Coffee & Tea
13971,"""Angel's Diner""","""13530 W Van Buren St, Ste A-104""",Goodyear,85338,4,49,1,Vegetarian;Mexican;American (Traditional);American (New);Restaurants;Food;Juice Bars & Smoothies
13972,"""Osi's Kitchen""","""4604 W Sahara Ave, Ste 6""",Las Vegas,89102,4.5,127,1,Caterers;Mediterranean;Food;Kosher;Restaurants;Middle Eastern;Event Planning & Services
13973,"""Prairie Cafe & Bakery""","""3109 Pheasant Branch Rd""",Middleton,53562,3.5,34,1,Sandwiches;Food;Restaurants;Breakfast & Brunch;Bakeries;American (Traditional);Coffee & Tea
13974,"""Earthy Canonmills""","""1-6 Canonmills Bridge""",Edinburgh,EH3 5HA,3.5,31,1,Delis;Cafes;Restaurants;Food;Bakeries
