,id,hotel_name,hotel_rating,amenities,address,country,price
2850,2851,Travelodge Hotel Belleville,3,"Pool, Free parking, Free High Speed Internet (WiFi), Breakfast included, Fitness Centre with Gym or Workout Room, Banquet Room, Breakfast Available, Business Centre with Internet Access, Conference Facilities, Heated pool, Indoor pool",11 Bay Bridge Rd Belleville Ontario,Canada,116.5294118
2851,2852,Comfort Inn Belleville,3.5,"Free High Speed Internet (WiFi), Free parking, Breakfast included, Breakfast Available, Golf Course, Laundry Service, Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Public Wifi, Self-Serve Laundry, Wheelchair Access, Air c",200 North Park St Belleville Ontario,Canada,112
2852,2853,"Country Inn & Suites by Radisson, Belleville, ON",4.5,"Pool, Free parking, Free High Speed Internet (WiFi), Fitness Centre with Gym or Workout Room, Business Centre with Internet Access, Air conditioning, Non-smoking rooms",245 North Front St Belleville Ontario,Canada,116.5294118
2853,2854,Place Victoria Place Bed & Breakfast,5,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Non-smoking hotel, Air conditioning, Microwave, Refrigerator in room, Non-smoking rooms",156 Victoria Ave Belleville Ontario,Canada,116.5294118
2854,2855,Travelers Inn,2,"Free parking, Free High Speed Internet (WiFi), Non-smoking hotel, Wheelchair Access, Air conditioning, Family Rooms, Non-smoking rooms",325 North Front St Belleville Ontario,Canada,116.5294118
2855,2856,Hilton Garden Inn Toronto or Burlington,4,"Free parking, Pool, Restaurant, Free High Speed Internet (WiFi), Fitness Centre with Gym or Workout Room, BarorLounge, Room service, Banquet Room, Breakfast Available, Business Centre with Internet Access, Conference Facilities, Dry ",985 Syscon Road Burlington Ontario,Canada,138
2856,2857,Best Western Plus Burlington Inn & Suites,4,"Pool, Free High Speed Internet (WiFi), Free parking, Breakfast included, Fitness Centre with Gym or Workout Room, Spa, Banquet Room, Business Centre with Internet Access, Concierge, Conference Facilities, Heated pool, Hot Tub, Ind",2412 Queensway Dr Burlington Ontario,Canada,140
2857,2858,Homewood Suites by Hilton Burlington,4.5,"Pool, Free parking, Fitness Centre with Gym or Workout Room, Free High Speed Internet (WiFi), Breakfast included, Airport transportation, Banquet Room, Business Centre with Internet Access, Conference Facilities, Dry Cleaning, Heated ",975 Syscon Road Burlington Ontario,Canada,138
2858,2859,Waterfront Hotel Downtown Burlington,3.5,"Pool, Restaurant, Free High Speed Internet (WiFi), Room service, Breakfast included, Fitness Centre with Gym or Workout Room, Banquet Room, Business Centre with Internet Access, Conference Facilities, Heated pool, Hot Tub, Indoor po",2020 Lakeshore Rd Burlington Ontario,Canada,161
2859,2860,Holiday Inn Burlington Hotel & Conference Centre,3.5,"Pool, Room service, Free parking, Restaurant, Fitness Centre with Gym or Workout Room, Free High Speed Internet (WiFi), BarorLounge, Banquet Room, Business Centre with Internet Access, Conference Facilities, Dry Cleaning, Heated pool",3063 South Service Rd Burlington Ontario,Canada,109
2860,2861,Admiral Inn Burlington,4,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Business Centre with Internet Access, Dry Cleaning, Laundry Service, Meeting rooms, Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Public Wifi, Sauna, Air ",3500 Billings Court Burlington Ontario,Canada,116.5294118
2861,2862,Courtyard By Marriott Burlington,4.5,"Pool, Free parking, Restaurant, BarorLounge, Fitness Centre with Gym or Workout Room, Free Internet, Airport transportation, Breakfast Available, Conference Facilities, Dry Cleaning, Electric vehicle charging station, Laundry Service",1110 Burloak Drive Burlington Ontario,Canada,116.5294118
2862,2863,Knights Inn Burlington,3,"Free parking, Free High Speed Internet (WiFi), Hot Tub, Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Public Wifi, Wheelchair Access, Air conditioning, Microwave, Refrigerator in room, Family Rooms, Non-smoking rooms",517 Plains Rd E Burlington Ontario,Canada,80
2863,2864,Motel 6 Toronto West - Burlington - Oakville,3.5,"Free parking, Free High Speed Internet (WiFi), Laundry Service, Non-smoking hotel, Paid Wifi, Pets Allowed ( Dog or Pet Friendly ), Self-Serve Laundry, Wheelchair Access, Air conditioning, Refrigerator in room, Non-smoking rooms",4345 North Service Rd Burlington Ontario,Canada,116.5294118
2864,2865,Creekside B&B and Guest Suite,5,"Pool, Free parking, Free High Speed Internet (WiFi), Breakfast included, Children Activities (Kid or Family Friendly), Golf Course, Hot Tub, Non-smoking hotel, Outdoor pool, Public Wifi, Self-Serve Laundry, Air conditioning, Micro",3158 Pinemeadow Dr Burlington Ontario,Canada,116.5294118
2865,2866,Quality Hotel Burlington,4,"Pool, Free parking, Free High Speed Internet (WiFi), Fitness Centre with Gym or Workout Room, Breakfast included, Breakfast Available, Business Centre with Internet Access, Conference Facilities, Dry Cleaning, Heated pool, Indoor pool",950 Walker's Line Burlington Ontario,Canada,109
2866,2867,City View Inn,3.5,"Free parking, Free High Speed Internet (WiFi), Concierge, Non-smoking hotel, Public Wifi, Air conditioning, Microwave, Refrigerator in room, Non-smoking rooms",1400 Plains Rd W Burlington Ontario,Canada,116.5294118
2867,2868,Canadas Best Value Inn-BurlingtonorHamilton,3.5,"Free parking, Free High Speed Internet (WiFi), Hot Tub, Laundry Service, Non-smoking hotel, Self-Serve Laundry, Air conditioning, Refrigerator in room, Family Rooms, Non-smoking rooms",2404 Queensway Dr Burlington Ontario,Canada,90
2868,2869,Le St-Martin Hotel and Suites,4.5,"Free parking, Fitness Centre with Gym or Workout Room, Free High Speed Internet (WiFi), Pool, Breakfast included, BarorLounge, Banquet Room, Business Centre with Internet Access, Concierge, Conference Facilities, Dry Cleaning, Heated",1400 Maurice Gauvin St Laval Quebec,Canada,154
2869,2870,Hilton MontrealorLaval,4,"Pool, Restaurant, Free parking, Fitness Centre with Gym or Workout Room, Room service, BarorLounge, Free High Speed Internet (WiFi), Banquet Room, Business Centre with Internet Access, Concierge, Conference Facilities, Dry Cleaning,",2225 Autoroute des Laurentides Laval Quebec,Canada,116.5294118
2870,2871,Sheraton Laval Hotel,4,"Pool, Free parking, Restaurant, Room service, Fitness Centre with Gym or Workout Room, Free High Speed Internet (WiFi), BarorLounge, Spa, Banquet Room, Breakfast Available, Business Centre with Internet Access, Concierge, Conferenc",2440 Des Laurentides W Laval Quebec,Canada,179
2871,2872,Best Western Laval-Montreal,3.5,"Fitness Centre with Gym or Workout Room, Free High Speed Internet (WiFi), Pool, Free parking, Breakfast included, Banquet Room, Business Centre with Internet Access, Conference Facilities, Dry Cleaning, Heated pool, Indoor pool, Lau",3655 Des Laurentides E Laval Quebec,Canada,116.5294118
2872,2873,Motel Ideal Ste Rose,3,"Free High Speed Internet (WiFi), Room service, Concierge, Electric vehicle charging station, Non-smoking hotel, Public Wifi, Air conditioning, Minibar, Refrigerator in room, Accessible rooms, Family Rooms, Non-smoking rooms",379 boulevard Cure-Labelle Laval Quebec,Canada,111
2873,2874,Le Fabreville Motel et Suites,4,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Non-smoking hotel, Wheelchair Access, Air conditioning, Refrigerator in room, Non-smoking rooms",430 Laval Quebec,Canada,116.5294118
2874,2875,Les Menus-Plaisirs,4.5,"Free parking, Restaurant, Free High Speed Internet (WiFi), Breakfast included, Room service, Business Centre with Internet Access, Conference Facilities, Meeting rooms, Non-smoking hotel, Public Wifi, Wheelchair Access, Air conditi",244 boul. Sainte-Rose Laval Quebec,Canada,135
2875,2876,Holiday Inn Laval Montreal,4,"Free parking, Free High Speed Internet (WiFi), Pool, Fitness Centre with Gym or Workout Room, Room service, Restaurant, BarorLounge, Banquet Room, Business Centre with Internet Access, Conference Facilities, Dry Cleaning, Electric ve",2900 boul le Carrefour Laval Quebec,Canada,135
2876,2877,Quality Suites Laval,3.5,"Free parking, Breakfast included, Free High Speed Internet (WiFi), Dry Cleaning, Laundry Service, Meeting rooms, Multilingual Staff, Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Self-Serve Laundry, Wheelchair Access, Fam",2035 Des Laurentides E Laval Quebec,Canada,116.5294118
2877,2878,Comfort Inn Laval,3,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Breakfast Available, Dry Cleaning, Golf Course, Laundry Service, Meeting rooms, Multilingual Staff, Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Wheelcha",2055 Des Laurentides E Laval Quebec,Canada,116.5294118
2878,2879,The Auberge Chomedey Inn,3.5,"Free parking, Free High Speed Internet (WiFi), BarorLounge, Concierge, Non-smoking hotel, Public Wifi, Wheelchair Access, Air conditioning, Refrigerator in room, Accessible rooms, Non-smoking rooms",59 Laval Quebec,Canada,76
2879,2880,Olux Hotel Motel & Suites,2.5,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Business Centre with Internet Access, Electric vehicle charging station, Non-smoking hotel, Air conditioning, Refrigerator in room, Family Rooms, Non-smoking rooms, S",135 Laval Quebec,Canada,93
2880,2881,Intown Inn & Suites,2.5,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Fitness Centre with Gym or Workout Room, Business Centre with Internet Access, Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Self-Serve Laundry, Wheelchair Acces",2201 Voght Street Merritt British Columbia,Canada,116.5294118
2881,2882,Ramada Limited Merritt,3.5,"Pool, Free parking, Free High Speed Internet (WiFi), Breakfast included, Restaurant, Fitness Centre with Gym or Workout Room, Business Centre with Internet Access, Children Activities (Kid or Family Friendly), Dry Cleaning, Golf Course,",3571 Voght St Merritt British Columbia,Canada,116.5294118
2882,2883,Quality Inn Merritt,3.5,"Pool, Free parking, Free High Speed Internet (WiFi), Fitness Centre with Gym or Workout Room, Breakfast included, Restaurant, Banquet Room, Breakfast Available, Business Centre with Internet Access, Dry Cleaning, Golf Course, Heated",4025 Walters St Merritt British Columbia,Canada,80
2883,2884,Ranchland Villa Motel,3.5,"Free High Speed Internet (WiFi), Free parking, Golf Course, Laundry Service, Non-smoking hotel, Public Wifi, Air conditioning, Refrigerator in room, Family Rooms, Kitchenette, Non-smoking rooms",1301 Nicola Ave Merritt British Columbia,Canada,116.5294118
2884,2885,Super 8 by Wyndham Merritt BC,3.5,"Free parking, Pool, Breakfast included, Free High Speed Internet (WiFi), Room service, Restaurant, Hot Tub, Indoor pool, Meeting rooms, Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Wheelchair Access, Air conditioning,",3561 Voght St Merritt British Columbia,Canada,116.5294118
2885,2886,Travelodge Merritt,3,"Free parking, Free High Speed Internet (WiFi), Pool, Breakfast included, Restaurant, Heated pool, Hot Tub, Indoor pool, Meeting rooms, Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Wheelchair Access, Air conditioning, ",3581 Voght St Merritt British Columbia,Canada,116.5294118
2886,2887,Road Runner Motel,1.5,"Free High Speed Internet (WiFi), Pool, Room service, Free parking, Fitness Centre with Gym or Workout Room, Heated pool, Hot Tub, Indoor pool, Kids pool, Laundry Service, Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Pub",2799 Nicola Avenue Merritt British Columbia,Canada,116.5294118
2887,2888,Lakeview Inns & Suites - Edson Airport West,4,"Free High Speed Internet (WiFi), Free parking, Breakfast included, Fitness Centre with Gym or Workout Room, Business Centre with Internet Access, Dry Cleaning, Meeting rooms, Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Wheel",528 63rd Street Edson Alberta,Canada,105
2888,2889,Super 8 by Wyndham Edson,4,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Fitness Centre with Gym or Workout Room, Business Centre with Internet Access, Concierge, Dry Cleaning, Golf Course, Laundry Service, Non-smoking hotel, Pets Allowed (",5220 2nd Avenue Edson Alberta,Canada,93
2889,2890,Sundowner Inn,4.5,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Pool, Dry Cleaning, Hot Tub, Indoor pool, Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Sauna, Wheelchair Access, Air conditioning, Microwave, Refrige",5140 2 Ave Edson Alberta,Canada,103
2890,2891,Econo Lodge Edson,3.5,"Free parking, Free High Speed Internet (WiFi), Breakfast Available, Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Wheelchair Access, Air conditioning, Refrigerator in room, Family Rooms, Non-smoking rooms",5601 2 Ave Edson Alberta,Canada,79
2891,2892,Howard Johnson by Wyndham Edson,2.5,"Free parking, Free High Speed Internet (WiFi), Room service, Restaurant, BarorLounge, Breakfast included, Business Centre with Internet Access, Dry Cleaning, Laundry Service, Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), P",5018 1st Ave Edson Alberta,Canada,90
2892,2893,Nova Inn Edson,3,"Pool, Free High Speed Internet (WiFi), Free parking, Breakfast included, Room service, Restaurant, BarorLounge, Fitness Centre with Gym or Workout Room, Dry Cleaning, Indoor pool, Meeting rooms, Non-smoking hotel, Pets Allowed ( Do",5625 2 Ave Edson Alberta,Canada,94
2893,2894,Best Western High Road Inn,4,"Pool, Free parking, Restaurant, BarorLounge, Free High Speed Internet (WiFi), Breakfast included, Fitness Centre with Gym or Workout Room, Room service, Banquet Room, Business Centre with Internet Access, Conference Facilities, Heate",300 52 St Edson Alberta,Canada,134
2894,2895,The Guest House Inns,4.5,"Free parking, Restaurant, Free High Speed Internet (WiFi), Breakfast included, Fitness Centre with Gym or Workout Room, BarorLounge, Breakfast Available, Business Centre with Internet Access, Dry Cleaning, Laundry Service, Meeting room",4411 4 Ave Edson Alberta,Canada,105
2895,2896,Lakeview Inns and Suites - Edson East,4,"Free parking, Free High Speed Internet (WiFi), Restaurant, Breakfast included, Business Centre with Internet Access, Dry Cleaning, Electric vehicle charging station, Laundry Service, Meeting rooms, Non-smoking hotel, Pets Allowed ( D",4300 2nd Avenue Edson Alberta,Canada,116.5294118
2896,2897,Ramada by Wyndham Edson,4,"Free parking, Fitness Centre with Gym or Workout Room, Free High Speed Internet (WiFi), Breakfast included, Business Centre with Internet Access, Golf Course, Laundry Service, Meeting rooms, Non-smoking hotel, Pets Allowed ( Dog or Pet F",4536 2nd Ave Edson Alberta,Canada,116.5294118
2897,2898,Park A Motel,4,"Free parking, Laundry Service, Non-smoking hotel, Microwave, Refrigerator in room, Accessible rooms, Kitchenette, Non-smoking rooms, Smoking rooms available",301 42 St Edson Alberta,Canada,79
2898,2899,Ramada by Wyndham Creston,4.5,"Free High Speed Internet (WiFi), Breakfast included, Fitness Centre with Gym or Workout Room, Free parking, Restaurant, Banquet Room, Business Centre with Internet Access, Conference Facilities, Dry Cleaning, Laundry Service, Meeting ",1-1809 3a Hwy Creston British Columbia,Canada,150
2899,2900,Creston Valley Motel,4.5,"Free High Speed Internet (WiFi), Free parking, Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Public Wifi, Air conditioning, Microwave, Refrigerator in room, Accessible rooms, Kitchenette, Non-smoking rooms",1809 Canyon St Creston British Columbia,Canada,90
2900,2901,Fairfield Inn & Suites Toronto Brampton,4,"Pool, Free parking, Fitness Centre with Gym or Workout Room, Free High Speed Internet (WiFi), Breakfast included, Banquet Room, Business Centre with Internet Access, Conference Facilities, Dry Cleaning, Heated pool, Hot Tub, Indoor ",150 Westcreek Blvd Brampton Ontario,Canada,116.5294118
2901,2902,Newton Villa,5,"Free parking, Free High Speed Internet (WiFi), Airport transportation, Laundry Service, Non-smoking hotel, Shuttle Bus Service, Air conditioning, Microwave, Refrigerator in room, Kitchenette, Non-smoking rooms",23 Lofty Pines Pl Brampton Ontario,Canada,116.5294118
2902,2903,Indian Line Campground,3,"Pool, Free High Speed Internet (WiFi), Pets Allowed ( Dog or Pet Friendly ), Public Wifi, Self-Serve Laundry, Wheelchair Access",7625 Finch Ave Brampton Ontario,Canada,116.5294118
